left_path,right_path,label,split
data/lfw_images/Colin_Powell/0012.jpg,data/lfw_images/Colin_Powell/0096.jpg,1,train
data/lfw_images/Colin_Powell/0046.jpg,data/lfw_images/Colin_Powell/0107.jpg,1,train
data/lfw_images/John_Ashcroft/0004.jpg,data/lfw_images/John_Ashcroft/0040.jpg,1,train
data/lfw_images/Gerhard_Schroeder/0006.jpg,data/lfw_images/Gerhard_Schroeder/0028.jpg,1,train
data/lfw_images/Hans_Blix/0014.jpg,data/lfw_images/Hans_Blix/0017.jpg,1,train
data/lfw_images/Jennifer_Capriati/0001.jpg,data/lfw_images/Jennifer_Capriati/0009.jpg,1,train
data/lfw_images/Alejandro_Toledo/0011.jpg,data/lfw_images/Alejandro_Toledo/0026.jpg,1,train
data/lfw_images/Tony_Blair/0047.jpg,data/lfw_images/Tony_Blair/0088.jpg,1,train
data/lfw_images/Jean_Chretien/0019.jpg,data/lfw_images/Jean_Chretien/0049.jpg,1,train
data/lfw_images/Colin_Powell/0005.jpg,data/lfw_images/Colin_Powell/0213.jpg,1,train
data/lfw_images/Tony_Blair/0079.jpg,data/lfw_images/Tony_Blair/0085.jpg,1,train
data/lfw_images/Gerhard_Schroeder/0030.jpg,data/lfw_images/Gerhard_Schroeder/0033.jpg,1,train
data/lfw_images/Colin_Powell/0001.jpg,data/lfw_images/Colin_Powell/0056.jpg,1,train
data/lfw_images/Ariel_Sharon/0010.jpg,data/lfw_images/Ariel_Sharon/0016.jpg,1,train
data/lfw_images/Colin_Powell/0081.jpg,data/lfw_images/Colin_Powell/0177.jpg,1,train
data/lfw_images/Silvio_Berlusconi/0002.jpg,data/lfw_images/Silvio_Berlusconi/0007.jpg,1,train
data/lfw_images/Colin_Powell/0173.jpg,data/lfw_images/Colin_Powell/0229.jpg,1,train
data/lfw_images/Tony_Blair/0055.jpg,data/lfw_images/Tony_Blair/0120.jpg,1,train
data/lfw_images/Justin_Timberlake/0000.jpg,data/lfw_images/Justin_Timberlake/0007.jpg,1,train
data/lfw_images/Alvaro_Uribe/0013.jpg,data/lfw_images/Alvaro_Uribe/0014.jpg,1,train
data/lfw_images/Arnold_Schwarzenegger/0027.jpg,data/lfw_images/Arnold_Schwarzenegger/0033.jpg,1,train
data/lfw_images/Tony_Blair/0029.jpg,data/lfw_images/Tony_Blair/0059.jpg,1,train
data/lfw_images/Colin_Powell/0040.jpg,data/lfw_images/Colin_Powell/0109.jpg,1,train
data/lfw_images/Luiz_Inacio_Lula_da_Silva/0017.jpg,data/lfw_images/Luiz_Inacio_Lula_da_Silva/0042.jpg,1,train
data/lfw_images/Tony_Blair/0013.jpg,data/lfw_images/Tony_Blair/0066.jpg,1,train
data/lfw_images/Serena_Williams/0045.jpg,data/lfw_images/Serena_Williams/0046.jpg,1,train
data/lfw_images/Tony_Blair/0086.jpg,data/lfw_images/Tony_Blair/0100.jpg,1,train
data/lfw_images/Colin_Powell/0038.jpg,data/lfw_images/Colin_Powell/0116.jpg,1,train
data/lfw_images/Colin_Powell/0033.jpg,data/lfw_images/Colin_Powell/0160.jpg,1,train
data/lfw_images/Colin_Powell/0004.jpg,data/lfw_images/Colin_Powell/0177.jpg,1,train
data/lfw_images/Donald_Rumsfeld/0105.jpg,data/lfw_images/Donald_Rumsfeld/0108.jpg,1,train
data/lfw_images/Roh_Moo-hyun/0006.jpg,data/lfw_images/Roh_Moo-hyun/0017.jpg,1,train
data/lfw_images/Jean_Chretien/0010.jpg,data/lfw_images/Jean_Chretien/0013.jpg,1,train
data/lfw_images/Jennifer_Capriati/0009.jpg,data/lfw_images/Jennifer_Capriati/0029.jpg,1,train
data/lfw_images/Hugo_Chavez/0007.jpg,data/lfw_images/Hugo_Chavez/0045.jpg,1,train
data/lfw_images/Colin_Powell/0117.jpg,data/lfw_images/Colin_Powell/0193.jpg,1,train
data/lfw_images/Thaksin_Shinawatra/0001.jpg,data/lfw_images/Thaksin_Shinawatra/0004.jpg,1,train
data/lfw_images/Ariel_Sharon/0037.jpg,data/lfw_images/Ariel_Sharon/0059.jpg,1,train
data/lfw_images/Gerhard_Schroeder/0058.jpg,data/lfw_images/Gerhard_Schroeder/0089.jpg,1,train
data/lfw_images/Colin_Powell/0149.jpg,data/lfw_images/Colin_Powell/0160.jpg,1,train
data/lfw_images/Colin_Powell/0012.jpg,data/lfw_images/Colin_Powell/0193.jpg,1,train
data/lfw_images/Jean_Chretien/0010.jpg,data/lfw_images/Jean_Chretien/0029.jpg,1,train
data/lfw_images/Colin_Powell/0013.jpg,data/lfw_images/Colin_Powell/0169.jpg,1,train
data/lfw_images/Colin_Powell/0072.jpg,data/lfw_images/Colin_Powell/0087.jpg,1,train
data/lfw_images/John_Negroponte/0003.jpg,data/lfw_images/John_Negroponte/0022.jpg,1,train
data/lfw_images/Gerhard_Schroeder/0048.jpg,data/lfw_images/Gerhard_Schroeder/0080.jpg,1,train
data/lfw_images/Ricardo_Lagos/0013.jpg,data/lfw_images/Ricardo_Lagos/0016.jpg,1,train
data/lfw_images/Ariel_Sharon/0000.jpg,data/lfw_images/Ariel_Sharon/0074.jpg,1,train
data/lfw_images/Colin_Powell/0030.jpg,data/lfw_images/Colin_Powell/0082.jpg,1,train
data/lfw_images/Gerry_Adams/0001.jpg,data/lfw_images/Gerry_Adams/0004.jpg,1,train
data/lfw_images/Colin_Powell/0051.jpg,data/lfw_images/Colin_Powell/0232.jpg,1,train
data/lfw_images/Charles_Moose/0000.jpg,data/lfw_images/Charles_Moose/0005.jpg,1,train
data/lfw_images/Alvaro_Uribe/0006.jpg,data/lfw_images/Alvaro_Uribe/0012.jpg,1,train
data/lfw_images/Nestor_Kirchner/0028.jpg,data/lfw_images/Nestor_Kirchner/0035.jpg,1,train
data/lfw_images/Megawati_Sukarnoputri/0022.jpg,data/lfw_images/Megawati_Sukarnoputri/0030.jpg,1,train
data/lfw_images/Halle_Berry/0007.jpg,data/lfw_images/Halle_Berry/0010.jpg,1,train
data/lfw_images/Hugo_Chavez/0018.jpg,data/lfw_images/Hugo_Chavez/0041.jpg,1,train
data/lfw_images/Donald_Rumsfeld/0017.jpg,data/lfw_images/Donald_Rumsfeld/0075.jpg,1,train
data/lfw_images/Donald_Rumsfeld/0017.jpg,data/lfw_images/Donald_Rumsfeld/0022.jpg,1,train
data/lfw_images/Hans_Blix/0020.jpg,data/lfw_images/Hans_Blix/0026.jpg,1,train
data/lfw_images/Donald_Rumsfeld/0039.jpg,data/lfw_images/Donald_Rumsfeld/0060.jpg,1,train
data/lfw_images/Colin_Powell/0002.jpg,data/lfw_images/Colin_Powell/0146.jpg,1,train
data/lfw_images/Guillermo_Coria/0013.jpg,data/lfw_images/Guillermo_Coria/0025.jpg,1,train
data/lfw_images/John_Manley/0000.jpg,data/lfw_images/John_Manley/0001.jpg,1,train
data/lfw_images/Alvaro_Uribe/0006.jpg,data/lfw_images/Alvaro_Uribe/0018.jpg,1,train
data/lfw_images/Tony_Blair/0098.jpg,data/lfw_images/Tony_Blair/0135.jpg,1,train
data/lfw_images/Colin_Powell/0016.jpg,data/lfw_images/Colin_Powell/0041.jpg,1,train
data/lfw_images/Colin_Powell/0008.jpg,data/lfw_images/Colin_Powell/0211.jpg,1,train
data/lfw_images/Colin_Powell/0034.jpg,data/lfw_images/Colin_Powell/0191.jpg,1,train
data/lfw_images/Donald_Rumsfeld/0061.jpg,data/lfw_images/Donald_Rumsfeld/0109.jpg,1,train
data/lfw_images/Gerhard_Schroeder/0015.jpg,data/lfw_images/Gerhard_Schroeder/0050.jpg,1,train
data/lfw_images/Serena_Williams/0029.jpg,data/lfw_images/Serena_Williams/0039.jpg,1,train
data/lfw_images/Tony_Blair/0054.jpg,data/lfw_images/Tony_Blair/0056.jpg,1,train
data/lfw_images/Roh_Moo-hyun/0001.jpg,data/lfw_images/Roh_Moo-hyun/0031.jpg,1,train
data/lfw_images/Colin_Powell/0145.jpg,data/lfw_images/Colin_Powell/0185.jpg,1,train
data/lfw_images/Donald_Rumsfeld/0057.jpg,data/lfw_images/Donald_Rumsfeld/0115.jpg,1,train
data/lfw_images/Colin_Powell/0073.jpg,data/lfw_images/Colin_Powell/0139.jpg,1,train
data/lfw_images/Joe_Lieberman/0001.jpg,data/lfw_images/Joe_Lieberman/0010.jpg,1,train
data/lfw_images/Tony_Blair/0042.jpg,data/lfw_images/Tony_Blair/0050.jpg,1,train
data/lfw_images/Colin_Powell/0006.jpg,data/lfw_images/Colin_Powell/0216.jpg,1,train
data/lfw_images/Tony_Blair/0106.jpg,data/lfw_images/Tony_Blair/0116.jpg,1,train
data/lfw_images/Donald_Rumsfeld/0001.jpg,data/lfw_images/Donald_Rumsfeld/0062.jpg,1,train
data/lfw_images/Colin_Powell/0097.jpg,data/lfw_images/Colin_Powell/0150.jpg,1,train
data/lfw_images/Serena_Williams/0006.jpg,data/lfw_images/Serena_Williams/0014.jpg,1,train
data/lfw_images/Lindsay_Davenport/0004.jpg,data/lfw_images/Lindsay_Davenport/0018.jpg,1,train
data/lfw_images/Colin_Powell/0059.jpg,data/lfw_images/Colin_Powell/0191.jpg,1,train
data/lfw_images/Renee_Zellweger/0001.jpg,data/lfw_images/Renee_Zellweger/0007.jpg,1,train
data/lfw_images/John_Paul_II/0001.jpg,data/lfw_images/John_Paul_II/0002.jpg,1,train
data/lfw_images/Roh_Moo-hyun/0018.jpg,data/lfw_images/Roh_Moo-hyun/0030.jpg,1,train
data/lfw_images/Mahmoud_Abbas/0020.jpg,data/lfw_images/Mahmoud_Abbas/0028.jpg,1,train
data/lfw_images/Tony_Blair/0018.jpg,data/lfw_images/Tony_Blair/0065.jpg,1,train
data/lfw_images/Julianne_Moore/0003.jpg,data/lfw_images/Julianne_Moore/0011.jpg,1,train
data/lfw_images/Colin_Powell/0026.jpg,data/lfw_images/Colin_Powell/0166.jpg,1,train
data/lfw_images/Tony_Blair/0055.jpg,data/lfw_images/Tony_Blair/0068.jpg,1,train
data/lfw_images/Serena_Williams/0005.jpg,data/lfw_images/Serena_Williams/0042.jpg,1,train
data/lfw_images/Colin_Powell/0002.jpg,data/lfw_images/Colin_Powell/0137.jpg,1,train
data/lfw_images/Jennifer_Lopez/0004.jpg,data/lfw_images/Jennifer_Lopez/0013.jpg,1,train
data/lfw_images/Julie_Gerberding/0001.jpg,data/lfw_images/Julie_Gerberding/0005.jpg,1,train
data/lfw_images/Laura_Bush/0010.jpg,data/lfw_images/Laura_Bush/0026.jpg,1,train
data/lfw_images/Hamid_Karzai/0000.jpg,data/lfw_images/Hamid_Karzai/0001.jpg,1,train
data/lfw_images/Angelina_Jolie/0016.jpg,data/lfw_images/Angelina_Jolie/0018.jpg,1,train
data/lfw_images/Gerhard_Schroeder/0013.jpg,data/lfw_images/Gerhard_Schroeder/0046.jpg,1,train
data/lfw_images/Jacques_Chirac/0016.jpg,data/lfw_images/Jacques_Chirac/0048.jpg,1,train
data/lfw_images/Jean_Chretien/0018.jpg,data/lfw_images/Jean_Chretien/0035.jpg,1,train
data/lfw_images/Colin_Powell/0193.jpg,data/lfw_images/Colin_Powell/0198.jpg,1,train
data/lfw_images/John_Ashcroft/0002.jpg,data/lfw_images/John_Ashcroft/0003.jpg,1,train
data/lfw_images/Carlos_Manuel_Pruneda/0000.jpg,data/lfw_images/Carlos_Manuel_Pruneda/0002.jpg,1,train
data/lfw_images/Colin_Powell/0030.jpg,data/lfw_images/Colin_Powell/0039.jpg,1,train
data/lfw_images/Nicanor_Duarte_Frutos/0003.jpg,data/lfw_images/Nicanor_Duarte_Frutos/0008.jpg,1,train
data/lfw_images/Gerhard_Schroeder/0037.jpg,data/lfw_images/Gerhard_Schroeder/0060.jpg,1,train
data/lfw_images/Alvaro_Uribe/0006.jpg,data/lfw_images/Alvaro_Uribe/0031.jpg,1,train
data/lfw_images/Colin_Powell/0032.jpg,data/lfw_images/Colin_Powell/0170.jpg,1,train
data/lfw_images/Tony_Blair/0052.jpg,data/lfw_images/Tony_Blair/0068.jpg,1,train
data/lfw_images/Donald_Rumsfeld/0005.jpg,data/lfw_images/Donald_Rumsfeld/0100.jpg,1,train
data/lfw_images/Donald_Rumsfeld/0066.jpg,data/lfw_images/Donald_Rumsfeld/0111.jpg,1,train
data/lfw_images/Tang_Jiaxuan/0003.jpg,data/lfw_images/Tang_Jiaxuan/0008.jpg,1,train
data/lfw_images/Nicole_Kidman/0001.jpg,data/lfw_images/Nicole_Kidman/0002.jpg,1,train
data/lfw_images/Donald_Rumsfeld/0055.jpg,data/lfw_images/Donald_Rumsfeld/0061.jpg,1,train
data/lfw_images/Tony_Blair/0078.jpg,data/lfw_images/Tony_Blair/0130.jpg,1,train
data/lfw_images/Colin_Powell/0156.jpg,data/lfw_images/Colin_Powell/0234.jpg,1,train
data/lfw_images/Dennis_Kucinich/0001.jpg,data/lfw_images/Dennis_Kucinich/0005.jpg,1,train
